NbElts,L_tot,rho,r,S,I,L,E,Mat
23,0.7848864853779967,8900,0.011541325465332378,0.00041846703253137197,1.3935181659811516e-08,0.03412549936426072,124000000000.0,Cuivre
50,0.1180846137785111,8900,0.0018900165187939566,1.1222279283061526e-05,1.0021951140222221e-11,0.002361692275570222,124000000000.0,Cuivre
30,0.40802521085714194,7850,0.024576640676148127,0.0018975573588554686,2.865365060960493e-07,0.013600840361904731,210000000000.0,Acier de construction
40,0.6978847586681138,7800,0.009438282130211815,0.0002798567478926514,6.23249160354682e-09,0.017447118966702847,203000000000.0,Acier inoxydable
15,0.5743227682271985,7850,0.043448608499528404,0.005930640745023218,2.7989385898215594e-06,0.0382881845484799,210000000000.0,Acier de construction
29,0.681541550212256,7850,0.06334677365334782,0.012606626141581732,1.2647010624691528e-05,0.023501432765939863,210000000000.0,Acier de construction
43,0.157809023611231,7800,0.004584506366116589,6.602904758298336e-05,3.469446555821011e-10,0.003669977293284442,203000000000.0,Acier inoxydable
38,0.46408610409870477,7850,0.02727913191866556,0.002337819434883303,4.3492268991915266e-07,0.01221279221312381,210000000000.0,Acier de construction
21,0.12280365360255059,7800,0.005874663377747848,0.00010842160831261419,9.354526863676616e-10,0.005847793028692885,203000000000.0,Acier inoxydable
18,0.9952888402192456,2400,0.05802179455780421,0.010576261655172782,8.901321951372539e-06,0.05529382445662476,30000000000.0,Beton
35,0.8332393327069737,7850,0.0773389567069753,0.018790852826574844,2.8098498825629455e-05,0.023806838077342105,210000000000.0,Acier de construction
36,0.2030256042732879,7800,0.002872432115261471,2.5920860818069206e-05,5.3467388967660064e-11,0.005639600118702442,203000000000.0,Acier inoxydable
38,0.24270149260526142,2500,0.003824847501521972,4.595979906653571e-05,1.6809174224279831e-10,0.0063868813843489846,69000000000.0,Verre
39,0.10048202083117215,7850,0.0032308985333721818,3.279415998697337e-05,8.558214318638003e-11,0.0025764620725941575,210000000000.0,Acier de construction
25,0.13192531543218838,4510,0.012698790914673104,0.0005066110029692065,2.042393274922153e-08,0.0052770126172875355,114000000000.0,Titane
47,0.5008719547214221,8900,0.04395431393766612,0.006069499558726846,2.9315405397395237e-06,0.010656850100455788,124000000000.0,Cuivre
25,0.5882892529748159,2500,0.01818081180953397,0.0010384280614609514,8.581100079901945e-08,0.023531570118992637,69000000000.0,Verre
33,0.5387622207348692,7850,0.03723444799092225,0.004355516989466643,1.5096266716704651e-06,0.016326127901056642,210000000000.0,Acier de construction
39,0.2868322488732147,2400,0.026047347776500595,0.0021314585428811603,3.6152964602443073e-07,0.007354673048031146,30000000000.0,Beton
10,0.2614366433136673,7800,0.009188563175542199,0.00026524370399913,5.598611140020547e-09,0.02614366433136673,203000000000.0,Acier inoxydable
29,0.9662366671945856,2500,0.019360836192963013,0.0011776008046269556,1.1035355375190568e-07,0.03331850576533053,69000000000.0,Verre
49,0.7127433050935124,2500,0.0159422906556346,0.0007984566059063129,5.0733260308823096e-08,0.014545781736602294,69000000000.0,Verre
40,0.25162022543924467,7850,0.004174172083142135,5.4738207438592653e-05,2.384356983842781e-10,0.006290505635981117,210000000000.0,Acier de construction
22,0.7831590899730135,2500,0.0209384286445866,0.001377330121161566,1.5096150836831532e-07,0.0355981404533188,69000000000.0,Verre
25,0.2198635785268555,7800,0.009310344023619407,0.00027232112353587257,5.901369345187161e-09,0.00879454314107422,203000000000.0,Acier inoxydable
20,0.1706026372867463,2700,0.004844582154217118,7.373310496365644e-05,4.326285555647539e-10,0.008530131864337315,69000000000.0,Aluminium
42,0.6479840833462288,7850,0.01614643702259079,0.0008190365421888255,5.338222769540978e-08,0.015428192460624495,210000000000.0,Acier de construction
27,0.6937373826608684,8900,0.036137466814414175,0.00410265770698952,1.3394321063145608e-06,0.025693977135587718,124000000000.0,Cuivre
49,0.6688192626500019,2500,0.03826799353345795,0.004600671837855576,1.6843511948829136e-06,0.013649372707142896,69000000000.0,Verre
34,0.7957263195472632,7850,0.06887221728413319,0.01490177502967673,1.7671204029376077e-05,0.02340371528080186,210000000000.0,Acier de construction
13,0.33259661704858284,7800,0.0053311518977046495,8.928777204233494e-05,6.344159726734688e-10,0.025584355157583297,203000000000.0,Acier inoxydable
48,0.1717565733296672,2500,0.002205393377554298,1.5279952526991392e-05,1.8579505283755065e-11,0.003578261944368067,69000000000.0,Verre
17,0.639142446969149,7800,0.03141000655063536,0.003099459219878909,7.644727145573107e-07,0.037596614527597,203000000000.0,Acier inoxydable
48,0.6330341767574629,7850,0.019422576137767045,0.001185123303426219,1.1176793104597593e-07,0.013188212015780477,210000000000.0,Acier de construction
26,0.13007384114274523,4510,0.0032864595966415455,3.393176633578062e-05,9.162269695837148e-11,0.0050028400439517395,114000000000.0,Titane
17,0.8392281263485122,8900,0.05524397327183367,0.009587815884225857,7.315255633537708e-06,0.049366360373441893,124000000000.0,Cuivre
11,0.33790776792638744,2500,0.029952512795709988,0.0028184893455026356,6.321540589957346e-07,0.03071888799330795,69000000000.0,Verre
50,0.337143912262875,7800,0.031601082867669536,0.0031372837657725576,7.832451969650877e-07,0.0067428782452575,203000000000.0,Acier inoxydable
50,0.9677071094819588,7850,0.09554493983608726,0.028679082631478767,6.545165711119133e-05,0.019354142189639177,210000000000.0,Acier de construction
45,0.22276722041027974,4510,0.011585499422427297,0.00042167649417449457,1.4149755024423182e-08,0.0049503826757839944,114000000000.0,Titane
32,0.1679116422615416,7850,0.015878864159097072,0.0007921159157383948,4.9930695442732856e-08,0.005247238820673175,210000000000.0,Acier de construction
15,0.3728237855101746,7800,0.006590728655386983,0.00013646357243160954,1.4819160736448484e-09,0.02485491903401164,203000000000.0,Acier inoxydable
47,0.8536942091257473,2700,0.04108394273412015,0.005302663925448686,2.2375788180339906e-06,0.01816370657714356,69000000000.0,Aluminium
46,0.8579097101497201,7850,0.01763242935995893,0.0009767292146070133,7.591690456564515e-08,0.018650211090211307,210000000000.0,Acier de construction
19,0.10561648544826122,2500,0.010119158301411092,0.00032169080877963443,8.235072769145175e-09,0.005558762392013748,69000000000.0,Verre
43,0.934971458245809,7850,0.08709792481669855,0.02383227426054597,4.519819714539323e-05,0.021743522284786255,210000000000.0,Acier de construction
33,0.7558354213229828,4510,0.03782089375906675,0.004493796978422141,1.6070042737877482e-06,0.022904103676454023,114000000000.0,Titane
38,0.5955224700960954,7800,0.02956051335068336,0.002745198900455725,5.99705136378204e-07,0.015671643949897247,203000000000.0,Acier inoxydable
35,0.24041195731456422,8900,0.0035825676344120923,4.032168466086003e-05,1.293800973872316e-10,0.006868913066130407,124000000000.0,Cuivre
50,0.4505319063943095,2700,0.024934108956843504,0.001953158907269286,3.0357450326081207e-07,0.00901063812788619,69000000000.0,Aluminium
13,0.9807820396977269,8900,0.02275620546707398,0.0016268576935140693,2.1061498472133715e-07,0.07544477228444053,124000000000.0,Cuivre
16,0.1726355596843424,7800,0.004215916329173958,5.583851229909028e-05,2.4811773832397484e-10,0.0107897224802714,203000000000.0,Acier inoxydable
23,0.9920763671461853,2400,0.07462393615442184,0.017494687060909776,2.4355805248130657e-05,0.0431337550933124,30000000000.0,Beton
35,0.1852976932114526,2400,0.006485105110833628,0.00013212466883380796,1.3891782003067756e-09,0.005294219806041503,30000000000.0,Beton
22,0.30698250040089403,2500,0.02486011438673265,0.0019415837023817307,2.999869563807695e-07,0.013953750018222456,69000000000.0,Verre
33,0.5421124092230192,2400,0.05089505201054363,0.008137687302807523,5.2697757109443495e-06,0.016427648764333915,30000000000.0,Beton
22,0.495105385449377,4510,0.04779346521470546,0.007176074059824725,4.097924571255802e-06,0.022504790247698955,114000000000.0,Titane
36,0.37596972983098675,2700,0.007787690799653691,0.00019053171335053286,2.8888479344074223e-09,0.010443603606416298,69000000000.0,Aluminium
48,0.4587180491343832,2500,0.010979933277041293,0.00037874706379263564,1.1415335639363367e-08,0.009556626023632983,69000000000.0,Verre
23,0.8112702007872925,2500,0.01900070850495389,0.0011341995312133403,1.0236914190121246e-07,0.035272617425534454,69000000000.0,Verre
19,0.37786984276875146,2700,0.0170972798078736,0.000918340866924692,6.71116564794235e-08,0.019887886461513234,69000000000.0,Aluminium
36,0.6653514555587069,7800,0.02494956350227596,0.0019555808536674954,3.0432784394095417e-07,0.018481984876630747,203000000000.0,Acier inoxydable
15,0.9200029069386628,2500,0.06583921493906887,0.013618182821032504,1.4758032294157525e-05,0.06133352712924419,69000000000.0,Verre
16,0.6508884065435514,2500,0.02516549466953284,0.001989577293859544,3.150008805023078e-07,0.04068052540897196,69000000000.0,Verre
28,0.9907035622979018,2400,0.058253471006215245,0.010660890633829035,9.044344830685983e-06,0.03538227008206792,30000000000.0,Beton
50,0.39331829906573823,7800,0.009577316525088529,0.0002881625604577428,6.607927125329083e-09,0.007866365981314764,203000000000.0,Acier inoxydable
15,0.16063967993895822,7850,0.010924796853231899,0.00037495281002825266,1.1187765669383956e-08,0.010709311995930549,210000000000.0,Acier de construction
45,0.18604497602502285,7850,0.0047510791532685715,7.091439537504594e-05,4.001832848747941e-10,0.004134332800556063,210000000000.0,Acier de construction
11,0.5265071373517737,2500,0.0160430983546785,0.0008085862739094361,5.202868691519068e-08,0.047864285213797604,69000000000.0,Verre
10,0.4767931074642009,2400,0.007171864511446761,0.00016158983054912336,2.077869110995177e-09,0.04767931074642009,30000000000.0,Beton
18,0.876382237702732,4510,0.03399475437662243,0.003630560580388718,1.0489082752987573e-06,0.048687902094596225,114000000000.0,Titane
19,0.48962594569933093,7800,0.006817498051837281,0.00014601582201555867,1.6966410535844732e-09,0.02576978661575426,203000000000.0,Acier inoxydable
30,0.8784119204923124,7850,0.014366629816754874,0.0006484248879800602,3.34587326965762e-08,0.029280397349743748,210000000000.0,Acier de construction
28,0.873865811738109,7850,0.08487864736353976,0.022633242293028735,4.076464656466507e-05,0.031209493276361033,210000000000.0,Acier de construction
17,0.14974851011581677,7800,0.002762994183132523,2.3983348263384576e-05,4.577304072709179e-11,0.008808735889165692,203000000000.0,Acier inoxydable
47,0.3687618837746778,2400,0.02953671371659864,0.0027407802743285715,5.977761394021779e-07,0.007845997527120804,30000000000.0,Beton
12,0.3320982464333554,2500,0.01705842159775992,0.0009141712527235359,6.65036154791728e-08,0.02767485386944628,69000000000.0,Verre
37,0.36297191036787535,7800,0.024518049422317792,0.0018885205064856996,2.8381382444201287e-07,0.009810051631564199,203000000000.0,Acier inoxydable
43,0.5806941432472428,2700,0.02280338170806867,0.0016336100130538785,2.1236694003760155e-07,0.013504514959238205,69000000000.0,Aluminium
37,0.6995819858412076,2500,0.016479653114319526,0.0008531904868688019,5.792714772009328e-08,0.018907621238951556,69000000000.0,Verre
41,0.8538281631140163,8900,0.06685221690359738,0.014040465278998984,1.568747821471355e-05,0.02082507714912235,124000000000.0,Cuivre
32,0.6061925586050194,2400,0.042764666441851715,0.005745397096547884,2.6268195336608877e-06,0.018943517456406857,30000000000.0,Beton
29,0.7625229272268369,4510,0.06315502515483251,0.012530422005191987,1.2494576234190307e-05,0.02629389404230472,114000000000.0,Titane
49,0.5776796024181143,2400,0.015593070378407847,0.0007638589135292835,4.643189809406177e-08,0.011789379641186006,30000000000.0,Beton
31,0.699084924462712,2700,0.030804716402125547,0.0029811532528633894,7.072268509177003e-07,0.022551126595571354,69000000000.0,Aluminium
19,0.3933653524508419,8900,0.030239773392301803,0.0028728102220795253,6.567559421376717e-07,0.02070343960267589,124000000000.0,Cuivre
41,0.939478611935904,7800,0.03654504158728681,0.0041957228555741044,1.400888993411615e-06,0.02291411248624156,203000000000.0,Acier inoxydable
26,0.21687809220402304,2500,0.003864338219410726,4.691374827540276e-05,1.751420393994238e-10,0.008341465084770117,69000000000.0,Verre
39,0.9375408478970175,2400,0.04135856248170494,0.005373790651181468,2.298008458363296e-06,0.024039508920436346,30000000000.0,Beton
30,0.2963309432279224,2500,0.003548189474725117,3.95515473914024e-05,1.2448502030226996e-10,0.009877698107597414,69000000000.0,Verre
33,0.6622769219805629,2400,0.03921524294404034,0.004831252015440597,1.8574174479644788e-06,0.020068997635774632,30000000000.0,Beton
37,0.5131719477856836,8900,0.012421461834907836,0.00048472485716948173,1.869737845305116e-08,0.013869512102315774,124000000000.0,Cuivre
36,0.9022298120032286,7800,0.028167361469549117,0.002492540403530334,4.943955461676457e-07,0.025061939222311907,203000000000.0,Acier inoxydable
11,0.3311102589812681,2700,0.005072019558301215,8.081867235796859e-05,5.19772812863021e-10,0.030100932634660738,69000000000.0,Aluminium
23,0.1685103807810261,7800,0.013214226655376648,0.0005485716708115196,2.394731838269027e-08,0.007326538294827221,203000000000.0,Acier inoxydable
42,0.7026735364444496,2700,0.06043055931873809,0.011472632984659987,1.0474090860435793e-05,0.01673032229629642,69000000000.0,Aluminium
48,0.236295691770397,7800,0.02056091257384063,0.001328111831327234,1.4036519299342097e-07,0.004922826911883271,203000000000.0,Acier inoxydable
16,0.6227587483540238,2500,0.036574618401167186,0.004202517010164786,1.4054295995809295e-06,0.038922421772126486,69000000000.0,Verre
21,0.33431231493758956,7800,0.023549919147802502,0.0017423231760631277,2.4157253856399266e-07,0.01591963404464712,203000000000.0,Acier inoxydable
18,0.910357932509077,4510,0.014243459447226143,0.0006373541816657115,3.232598857323166e-08,0.05057544069494872,114000000000.0,Titane
42,0.638316585385588,2400,0.05376578942899985,0.009081590734051032,6.563175063972712e-06,0.015198013937752095,30000000000.0,Beton
21,0.5314209885293331,2500,0.017412746382155814,0.0009525426313470261,7.220362126648822e-08,0.02530576135853967,69000000000.0,Verre
21,0.23899068227714257,7850,0.018960149708517407,0.0011293625883860433,1.0149787040250096e-07,0.011380508679863932,210000000000.0,Acier de construction
45,0.5840891929048209,2700,0.045479843760211934,0.006498121102211052,3.360204720585816e-06,0.012979759842329353,69000000000.0,Aluminium
31,0.7089066853719291,2400,0.05436437440429992,0.009284930605844949,6.860368757296322e-06,0.022867957592642877,30000000000.0,Beton
31,0.15696240695986668,8900,0.007614471233951256,0.00018215008295153508,2.640273292699085e-09,0.00506330345031828,124000000000.0,Cuivre
35,0.4521250584900337,2500,0.03640145179967681,0.004162816647042836,1.3790013814406874e-06,0.012917858814000963,69000000000.0,Verre
19,0.10746770396728363,8900,0.004500031270571674,6.361813539284952e-05,3.2207128653664375e-10,0.005656194945646506,124000000000.0,Cuivre
11,0.8199006218760788,8900,0.07091334834393645,0.015798136318156717,1.98610337691198e-05,0.07453642017055262,124000000000.0,Cuivre
33,0.14659182229862877,7800,0.008650230519213343,0.0002350743451063454,4.3974469178899965e-09,0.004442176433291781,203000000000.0,Acier inoxydable
20,0.4095265606163365,4510,0.032975754243824984,0.003416169007459861,9.286858589220765e-07,0.020476328030816827,114000000000.0,Titane
29,0.5579481885938624,4510,0.049299280762185926,0.00763538673839845,4.639297410048884e-06,0.019239592710133188,114000000000.0,Titane
47,0.43247171852826205,4510,0.012312499134304777,0.00047625801620476243,1.8049897218542497e-08,0.009201525926133235,114000000000.0,Titane
26,0.9442581289650236,4510,0.012159822148060379,0.000464519894261422,1.7171125919052518e-08,0.0363176203448086,114000000000.0,Titane
44,0.3155175167936312,2400,0.010671311984784482,0.0003577548308092854,1.0185002726334698e-08,0.007170852654400709,30000000000.0,Beton
42,0.2035248939440809,2700,0.018985115041860134,0.0011323386699480349,1.0203350695343713e-07,0.0048458308081924025,69000000000.0,Aluminium
13,0.9910384907561723,2700,0.037482549290707635,0.0044137538993027714,1.5502665074472556e-06,0.07623373005816711,69000000000.0,Aluminium
28,0.7775873620635628,7800,0.04346028661874669,0.005933829249315335,2.8019489986867424e-06,0.027770977216555814,203000000000.0,Acier inoxydable
21,0.34469169363064533,2400,0.020003771036952295,0.0012571109885910557,1.2575850944827247e-07,0.016413890172887875,30000000000.0,Beton
25,0.8401559471038779,7800,0.0695254038716292,0.015185773340141087,1.835117863503342e-05,0.033606237884155114,203000000000.0,Acier inoxydable
50,0.604086550072611,2700,0.01707758543854418,0.0009162264103929914,6.68029664939526e-08,0.01208173100145222,69000000000.0,Aluminium
12,0.43622853137006246,2700,0.04158078237667717,0.005431692630678434,2.3477968094028666e-06,0.03635237761417187,69000000000.0,Aluminium
27,0.3373261345180588,7850,0.004968744828943662,7.75609751589663e-05,4.787145829310367e-10,0.012493560537705882,210000000000.0,Acier de construction
27,0.6910057144204809,7800,0.03489932492136054,0.0038263432360484415,1.1650860068796627e-06,0.02559280423779559,203000000000.0,Acier inoxydable
31,0.37215245987364665,2700,0.029032478831373318,0.0026480007806212527,5.57989920029773e-07,0.012004918060440215,69000000000.0,Aluminium
36,0.4226014776990168,2700,0.04112769189488427,0.005313963260392964,2.2471249972955086e-06,0.0117389299360838,69000000000.0,Aluminium
38,0.6891990317621358,7850,0.0073106178650587375,0.00016790283899023166,2.2433974141082808e-09,0.018136816625319362,210000000000.0,Acier de construction
27,0.7407131392859978,2700,0.019867433905987116,0.00124003352437775,1.223649364458219e-07,0.027433819973555474,69000000000.0,Aluminium
15,0.6956684453161777,8900,0.04555183915769148,0.006518710667535211,3.381532350994116e-06,0.04637789635441184,124000000000.0,Cuivre
28,0.7622352809487126,2400,0.03903053915128525,0.0047858487988036175,1.8226701589429483e-06,0.027222688605311164,30000000000.0,Beton
40,0.3681354519241785,4510,0.025416281629778416,0.0020294291818232176,3.2774640589777656e-07,0.009203386298104462,114000000000.0,Titane
37,0.5529930000732317,7850,0.04669263149247161,0.006849306070352188,3.7332174169491247e-06,0.014945756758735992,210000000000.0,Acier de construction
28,0.2389243210055533,7800,0.002857435694878972,2.5650911595168218e-05,5.235953051641624e-11,0.008533011464484047,203000000000.0,Acier inoxydable
32,0.713857577751934,2500,0.028812693520721716,0.0026080600821794834,5.412841623885946e-07,0.02230804930474794,69000000000.0,Verre
15,0.21393859542900973,2500,0.009610291186826183,0.0002901502614413367,6.699402460586208e-09,0.014262573028600649,69000000000.0,Verre
23,0.9320039940133632,8900,0.016244036484240693,0.0008289680363524309,5.4684683938000234e-08,0.04052191278318971,124000000000.0,Cuivre
28,0.20048720588255944,7850,0.009313718662640367,0.00027251857102775966,5.909930069239752e-09,0.007160257352948551,210000000000.0,Acier de construction
45,0.2730511904647014,7800,0.022178333548274396,0.0015452818160178199,1.9002271731400008e-07,0.00606780423254892,203000000000.0,Acier inoxydable
48,0.7779817587149624,2400,0.07345699775972349,0.016951815680510896,2.286770489942846e-05,0.016207953306561718,30000000000.0,Beton
34,0.9228789497101466,2700,0.012190075828659275,0.00046683422400102054,1.7342652018364707e-08,0.027143498520886666,69000000000.0,Aluminium
23,0.10413426053545671,7850,0.0016368018101747739,8.416704230934583e-06,5.637340508649693e-12,0.004527576545019857,210000000000.0,Acier de construction
22,0.11586724170272947,7800,0.00565078372136278,0.00010031531551986282,8.008010297222009e-10,0.005266692804669521,203000000000.0,Acier inoxydable
47,0.6507980430994994,2500,0.03515434492573173,0.0038824680627222454,1.1995156533768132e-06,0.013846766874457433,69000000000.0,Verre
46,0.19687785734516605,4510,0.017560199345179058,0.0009687433988914218,7.468057418451061e-08,0.004279953420547088,114000000000.0,Titane
21,0.18101227038877593,2700,0.004388712287553552,6.050957377994359e-05,2.9136563224123493e-10,0.008619631923275044,69000000000.0,Aluminium
24,0.22897668286315476,2700,0.020190485342995983,0.0012806881472426435,1.3051995526963343e-07,0.009540695119298115,69000000000.0,Aluminium
29,0.38401648283521705,2400,0.016341667635429324,0.0008389626357776545,5.601126417732054e-08,0.013241947683973002,30000000000.0,Beton
24,0.4273069209850582,2400,0.009211391903025085,0.0002665633223283685,5.654457200995199e-09,0.017804455041044092,30000000000.0,Beton
22,0.776028509883111,2500,0.012123909883329405,0.00046178016216003276,1.6969173097670926e-08,0.03527402317650505,69000000000.0,Verre
23,0.17487129852392447,4510,0.010258751875501328,0.00033062746276857943,8.698973036166729e-09,0.007603099935822803,114000000000.0,Titane
18,0.4249289492572279,2500,0.029531872965123152,0.0027398819787978783,5.973843592646734e-07,0.023607163847623774,69000000000.0,Verre
49,0.1907551443478438,7850,0.00856793220667873,0.00023062262746013603,4.232470768914129e-09,0.0038929621295478328,210000000000.0,Acier de construction
38,0.4600173370817502,2500,0.02652910300848275,0.0022110318811408877,3.890273595651636e-07,0.012105719396888162,69000000000.0,Verre
43,0.5476471723879079,2700,0.013978925489873947,0.0006138997446614602,2.9990592197302054e-08,0.01273598075320716,69000000000.0,Aluminium
26,0.37256351561887413,2700,0.007226324902476313,0.00016405325081859958,2.141705821838266e-09,0.014329365985341312,69000000000.0,Aluminium
29,0.522857778731972,2400,0.045844808449981275,0.006602831244147836,3.469369301338095e-06,0.018029578576964553,30000000000.0,Beton
39,0.6817469532079651,8900,0.06792331996849124,0.014493980852602806,1.6717275608246867e-05,0.017480691107896542,124000000000.0,Cuivre
34,0.5948986551350858,4510,0.018268319132094903,0.0010484483781297625,8.747505825961079e-08,0.017497019268678995,114000000000.0,Titane
33,0.26409551127177433,4510,0.007137121490250252,0.00016002802733302576,2.0378970442616997e-09,0.008002894280962859,114000000000.0,Titane
27,0.7726327393388894,7800,0.07584740012450739,0.018073042514065888,2.5992776732368394e-05,0.028616027382921832,203000000000.0,Acier inoxydable
21,0.7811282627578578,8900,0.0602363864204679,0.011399024681567367,1.0340118692863195e-05,0.037196583940850375,124000000000.0,Cuivre
27,0.7239715405357243,2700,0.03926082687477693,0.004842490270632694,1.8660687911255057e-06,0.02681376076058238,69000000000.0,Aluminium
46,0.5230691205934618,2400,0.04663491352483679,0.006832383327903542,3.7147927092069794e-06,0.0113710678389883,30000000000.0,Beton
29,0.2869853954492557,4510,0.020720654827950546,0.0013488287833170476,1.447784044046615e-07,0.009896048118939852,114000000000.0,Titane
34,0.5214053229365129,8900,0.041799911415576305,0.0054890930825226775,2.39768058680122e-06,0.01533545067460332,124000000000.0,Cuivre
38,0.592417879851081,2500,0.045166778519636824,0.006408968022639479,3.26863438742452e-06,0.015589944206607394,69000000000.0,Verre
43,0.8330985963610892,2700,0.02554126351671867,0.0020494372633270857,3.342407466093825e-07,0.019374385961885794,69000000000.0,Aluminium
40,0.2931801789995251,7800,0.008275207905506784,0.00021513333029129505,3.6830323744660328e-09,0.0073295044749881275,203000000000.0,Acier inoxydable
27,0.9040398908040223,2400,0.04478798531895545,0.006301920600017854,3.1603558790116602e-06,0.03348295891866749,30000000000.0,Beton
44,0.32473823872128604,7800,0.0124808747402357,0.0004893729068518826,1.9057677774281854e-08,0.007380414516392864,203000000000.0,Acier inoxydable
11,0.2059034132469559,2400,0.01873982780859062,0.001103268109281582,9.686173982222854e-08,0.018718492113359627,30000000000.0,Beton
13,0.4217017854979649,7850,0.018229621941826892,0.0010440112939189609,8.673622760933713e-08,0.03243859888445884,210000000000.0,Acier de construction
46,0.5100529342534972,7850,0.04982143123851102,0.007797982778393774,4.838989496509199e-06,0.011088107266380374,210000000000.0,Acier de construction
36,0.19799088250178953,4510,0.019147031288211974,0.0011517355352893123,1.0555909768667955e-07,0.0054997467361608205,114000000000.0,Titane
44,0.4815510111536163,7850,0.04523493084821196,0.006428323648298664,3.2884073051336744e-06,0.010944341162582189,210000000000.0,Acier de construction
21,0.6496292963373705,7850,0.02070423201999293,0.0013466915171154665,1.4431995505515662e-07,0.030934728397017646,210000000000.0,Acier de construction
50,0.9139135575393678,8900,0.03737363253587453,0.004388140204103117,1.532325843458987e-06,0.018278271150787354,124000000000.0,Cuivre
23,0.6722288148689811,8900,0.06206325755330008,0.01210093718516559,1.1652742486521894e-05,0.029227339776912224,124000000000.0,Cuivre
31,0.7594049446079786,4510,0.024869659268100867,0.0019430749057989243,3.0044793404639156e-07,0.024496933697031566,114000000000.0,Titane
46,0.7503173061244629,7800,0.04248294671416117,0.005669948813579021,2.558281984129239e-06,0.01631124578531441,203000000000.0,Acier inoxydable
36,0.9242913818438333,7800,0.0548969069516434,0.009467724766541853,7.133150454162464e-06,0.025674760606773147,203000000000.0,Acier inoxydable
31,0.21964120836565615,4510,0.011937290241717262,0.0004476734920910372,1.594824485695021e-08,0.007085200269859876,114000000000.0,Titane
19,0.4601089697871309,7800,0.04292086086806521,0.005787442921556427,2.665407268189317e-06,0.02421626156774373,203000000000.0,Acier inoxydable
24,0.9483976340052221,7800,0.02967679021107557,0.002766837963441927,6.091967641950578e-07,0.039516568083550925,203000000000.0,Acier inoxydable
40,0.33197218952787755,2700,0.027380021418491822,0.0023551438563997897,4.413925670789656e-07,0.008299304738196938,69000000000.0,Aluminium
16,0.5950347721176446,8900,0.007648851017597245,0.00018379863280657872,2.6882811639317767e-09,0.037189673257352784,124000000000.0,Cuivre
48,0.41747256768063346,2400,0.03568292238127954,0.004000098661507609,1.2733023553762926e-06,0.008697345160013198,30000000000.0,Beton
20,0.8581819167357018,7850,0.07120154332563308,0.015926805895764125,2.0185871786360848e-05,0.04290909583678509,210000000000.0,Acier de construction
32,0.38395933000837756,2500,0.02631032581602019,0.002174714875633634,3.7635248358011197e-07,0.011998729062761799,69000000000.0,Verre
22,0.9555750645756654,2500,0.09401401606704175,0.027767391465656825,6.135646102351967e-05,0.043435230207984794,69000000000.0,Verre
28,0.44322799332084917,2400,0.018787535812818473,0.0011088926773519454,9.785187844767955e-08,0.01582957119003033,30000000000.0,Beton
11,0.9475100010714195,2400,0.021887654478087944,0.0015050409658830097,1.802547751056899e-07,0.0861372728246745,30000000000.0,Beton
49,0.546005721097702,8900,0.01434661156223923,0.0006466191351623109,3.327263844027386e-08,0.0111429738999531,124000000000.0,Cuivre
49,0.4530968934916564,7800,0.005723061827218072,0.00010289795604792799,8.425654219319918e-10,0.009246875377380743,203000000000.0,Acier inoxydable
31,0.6600027247369143,8900,0.02666743224415363,0.002234149718133193,3.972049779696208e-07,0.021290410475384335,124000000000.0,Cuivre
32,0.5503300450125064,7800,0.033026413626606584,0.0034266733280345378,9.344058405890084e-07,0.017197813906640824,203000000000.0,Acier inoxydable
20,0.11164642565892657,8900,0.009731045229477042,0.0002974875910811405,7.0425160583864345e-09,0.005582321282946329,124000000000.0,Cuivre
15,0.8952242644314088,8900,0.06362268391713251,0.012716682970010376,1.2868793283477303e-05,0.059681617628760585,124000000000.0,Cuivre
35,0.4850220114874513,2700,0.0366936401737712,0.004229913325484264,1.4238133897359802e-06,0.013857771756784322,69000000000.0,Aluminium
47,0.11974968346438047,2400,0.00920483049181769,0.0002661837035566486,5.638363391747458e-09,0.0025478656056251163,30000000000.0,Beton
27,0.639498856600143,2400,0.041264914958482016,0.0053494826282196204,2.2772656694466617e-06,0.023685142837042334,30000000000.0,Beton
34,0.18791453087518042,8900,0.009147481020014952,0.0002628771918294093,5.499154855830271e-09,0.005526897966917071,124000000000.0,Cuivre
31,0.30848914898993796,2400,0.02456630816746231,0.0018959621525241135,2.860549472969035e-07,0.00995126287064316,30000000000.0,Beton
23,0.7006608262935862,7850,0.016180696802446347,0.0008225159204182765,5.3836740941610744e-08,0.03046351418667766,210000000000.0,Acier de construction
26,0.16741491912179746,7800,0.015103671791278472,0.0007166629485298019,4.087144948665999e-08,0.006439035350838364,203000000000.0,Acier inoxydable
15,0.9585850908237964,8900,0.09479345575452387,0.02822972092263737,6.341665130100327e-05,0.06390567272158643,124000000000.0,Cuivre
41,0.17888433272855211,2400,0.016445872741808455,0.0008496962927616771,5.7453644500023817e-08,0.004363032505574442,30000000000.0,Beton
14,0.6079873920963487,8900,0.03639175369832033,0.004160598821220816,1.377532390407443e-06,0.0434276708640249,124000000000.0,Cuivre
12,0.2156585054097221,4510,0.015324232456588418,0.0007377468013920464,4.331165773053645e-08,0.01797154211747684,114000000000.0,Titane
36,0.6272033671704057,2700,0.027843599043680257,0.002435569994384645,4.720536565083097e-07,0.01742231575473349,69000000000.0,Aluminium
43,0.1141611195016917,2700,0.002394601960346675,1.8014264706768438e-05,2.582398234815007e-11,0.0026549097558532953,69000000000.0,Aluminium
